2025-09-02 15:48:25 - main - ERROR - [logging_config.py:231] - log_error_with_context() - [ERROR] Error in startup_event: 'IntelligentQAService' object has no attribute 'initialize_system' - Context: {'duration': 0.003769397735595703}
2025-09-02 15:48:25 - main - ERROR - [main.py:321] - startup_event() - [STARTUP] Startup initialization failed: 'IntelligentQAService' object has no attribute 'initialize_system'
2025-09-02 15:48:43 - main - ERROR - [logging_config.py:231] - log_error_with_context() - [ERROR] Error in startup_event: 'IntelligentQAService' object has no attribute 'initialize_system' - Context: {'duration': 0.003167867660522461}
2025-09-02 15:48:43 - main - ERROR - [main.py:321] - startup_event() - [STARTUP] Startup initialization failed: 'IntelligentQAService' object has no attribute 'initialize_system'
2025-09-02 15:49:21 - main - ERROR - [logging_config.py:231] - log_error_with_context() - [ERROR] Error in startup_event: 'IntelligentQAService' object has no attribute 'initialize_system' - Context: {'duration': 0.0022013187408447266}
2025-09-02 15:49:21 - main - ERROR - [main.py:321] - startup_event() - [STARTUP] Startup initialization failed: 'IntelligentQAService' object has no attribute 'initialize_system'
2025-09-02 15:50:26 - services.ai.data_integration_service - ERROR - [data_integration_service.py:44] - initialize_knowledge_base() - Redis initialization failed: Redis not connected
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.NamedVector
  Input should be a valid dictionary or instance of NamedVector [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.NamedSparseVector
  Input should be a valid dictionary or instance of NamedSparseVector [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
2025-09-02 17:51:31 - services.ai.embedding_service - ERROR - [embedding_service.py:61] - generate_embedding() - Embedding generation failed: 'dict' object has no attribute 'embedding'
Traceback (most recent call last):
  File "/app/services/ai/embedding_service.py", line 56, in generate_embedding
    return result.embedding.values
           ^^^^^^^^^^^^^^^^
AttributeError: 'dict' object has no attribute 'embedding'
2025-09-02 17:51:31 - services.ai.qdrant_service - ERROR - [qdrant_service.py:106] - store_qa_embedding() - Failed to store Q&A embedding 33d33b89-3f1e-4c0b-bb5f-a5ac9550ee02: 6 validation errors for PointStruct
vector.list[float]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.list[list[float]]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.dict[str,union[list[float],SparseVector,list[list[float]],Document,Image,InferenceObject]]
  Input should be a valid dictionary [type=dict_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/dict_type
vector.Document
  Input should be a valid dictionary or instance of Document [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.Image
  Input should be a valid dictionary or instance of Image [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.InferenceObject
  Input should be a valid dictionary or instance of InferenceObject [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
2025-09-02 17:51:40 - services.ai.embedding_service - ERROR - [embedding_service.py:61] - generate_embedding() - Embedding generation failed: 'dict' object has no attribute 'embedding'
Traceback (most recent call last):
  File "/app/services/ai/embedding_service.py", line 56, in generate_embedding
    return result.embedding.values
           ^^^^^^^^^^^^^^^^
AttributeError: 'dict' object has no attribute 'embedding'
2025-09-02 17:51:40 - services.ai.qdrant_service - ERROR - [qdrant_service.py:106] - store_qa_embedding() - Failed to store Q&A embedding 33d33b89-3f1e-4c0b-bb5f-a5ac9550ee02: 6 validation errors for PointStruct
vector.list[float]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.list[list[float]]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.dict[str,union[list[float],SparseVector,list[list[float]],Document,Image,InferenceObject]]
  Input should be a valid dictionary [type=dict_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/dict_type
vector.Document
  Input should be a valid dictionary or instance of Document [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.Image
  Input should be a valid dictionary or instance of Image [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.InferenceObject
  Input should be a valid dictionary or instance of InferenceObject [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
2025-09-02 17:51:42 - services.ai.embedding_service - ERROR - [embedding_service.py:61] - generate_embedding() - Embedding generation failed: 'dict' object has no attribute 'embedding'
Traceback (most recent call last):
  File "/app/services/ai/embedding_service.py", line 56, in generate_embedding
    return result.embedding.values
           ^^^^^^^^^^^^^^^^
AttributeError: 'dict' object has no attribute 'embedding'
2025-09-02 17:51:42 - services.ai.qdrant_service - ERROR - [qdrant_service.py:106] - store_qa_embedding() - Failed to store Q&A embedding 33d33b89-3f1e-4c0b-bb5f-a5ac9550ee02: 6 validation errors for PointStruct
vector.list[float]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.list[list[float]]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.dict[str,union[list[float],SparseVector,list[list[float]],Document,Image,InferenceObject]]
  Input should be a valid dictionary [type=dict_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/dict_type
vector.Document
  Input should be a valid dictionary or instance of Document [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.Image
  Input should be a valid dictionary or instance of Image [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.InferenceObject
  Input should be a valid dictionary or instance of InferenceObject [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
2025-09-02 17:51:43 - services.ai.embedding_service - ERROR - [embedding_service.py:61] - generate_embedding() - Embedding generation failed: 'dict' object has no attribute 'embedding'
Traceback (most recent call last):
  File "/app/services/ai/embedding_service.py", line 56, in generate_embedding
    return result.embedding.values
           ^^^^^^^^^^^^^^^^
AttributeError: 'dict' object has no attribute 'embedding'
2025-09-02 17:51:43 - services.ai.qdrant_service - ERROR - [qdrant_service.py:106] - store_qa_embedding() - Failed to store Q&A embedding 33d33b89-3f1e-4c0b-bb5f-a5ac9550ee02: 6 validation errors for PointStruct
vector.list[float]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.list[list[float]]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.dict[str,union[list[float],SparseVector,list[list[float]],Document,Image,InferenceObject]]
  Input should be a valid dictionary [type=dict_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/dict_type
vector.Document
  Input should be a valid dictionary or instance of Document [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.Image
  Input should be a valid dictionary or instance of Image [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.InferenceObject
  Input should be a valid dictionary or instance of InferenceObject [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
2025-09-02 17:51:43 - services.ai.embedding_service - ERROR - [embedding_service.py:61] - generate_embedding() - Embedding generation failed: 'dict' object has no attribute 'embedding'
Traceback (most recent call last):
  File "/app/services/ai/embedding_service.py", line 56, in generate_embedding
    return result.embedding.values
           ^^^^^^^^^^^^^^^^
AttributeError: 'dict' object has no attribute 'embedding'
2025-09-02 17:51:43 - services.ai.qdrant_service - ERROR - [qdrant_service.py:106] - store_qa_embedding() - Failed to store Q&A embedding 33d33b89-3f1e-4c0b-bb5f-a5ac9550ee02: 6 validation errors for PointStruct
vector.list[float]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.list[list[float]]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.dict[str,union[list[float],SparseVector,list[list[float]],Document,Image,InferenceObject]]
  Input should be a valid dictionary [type=dict_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/dict_type
vector.Document
  Input should be a valid dictionary or instance of Document [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.Image
  Input should be a valid dictionary or instance of Image [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.InferenceObject
  Input should be a valid dictionary or instance of InferenceObject [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
2025-09-02 17:51:44 - services.ai.embedding_service - ERROR - [embedding_service.py:61] - generate_embedding() - Embedding generation failed: 'dict' object has no attribute 'embedding'
Traceback (most recent call last):
  File "/app/services/ai/embedding_service.py", line 56, in generate_embedding
    return result.embedding.values
           ^^^^^^^^^^^^^^^^
AttributeError: 'dict' object has no attribute 'embedding'
2025-09-02 17:51:44 - services.ai.qdrant_service - ERROR - [qdrant_service.py:106] - store_qa_embedding() - Failed to store Q&A embedding 33d33b89-3f1e-4c0b-bb5f-a5ac9550ee02: 6 validation errors for PointStruct
vector.list[float]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.list[list[float]]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
vector.dict[str,union[list[float],SparseVector,list[list[float]],Document,Image,InferenceObject]]
  Input should be a valid dictionary [type=dict_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/dict_type
vector.Document
  Input should be a valid dictionary or instance of Document [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.Image
  Input should be a valid dictionary or instance of Image [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
vector.InferenceObject
  Input should be a valid dictionary or instance of InferenceObject [type=model_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/model_type
2025-09-02 17:59:26 - services.ai.embedding_service - ERROR - [embedding_service.py:61] - generate_embedding() - Embedding generation failed: 'dict' object has no attribute 'embedding'
Traceback (most recent call last):
  File "/app/services/ai/embedding_service.py", line 56, in generate_embedding
    return result.embedding.values
           ^^^^^^^^^^^^^^^^
AttributeError: 'dict' object has no attribute 'embedding'
2025-09-02 17:59:26 - services.ai.qdrant_service - ERROR - [qdrant_service.py:154] - search_similar_questions() - Failed to search similar questions: 3 validation errors for SearchRequest
vector.list[float]
  Input should be a valid list [type=list_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/list_type
